source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Concept:rvine_copulas,Person:furat_2024,MENTIONS:61742bdabd72eaac,MENTIONS,Furat et al. (2024) is referenced for further details on copulas for d>3.,"Furat et al., 2024",0.7,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:trivariate_copula_models,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:9fb32b0be2c5b486,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:trivariate_copula_models,Paper:regolith,REPORTED_IN:f4b67b0b0ae6a535,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:trivariate_copula_models,Limitation:limitation_trivariate_only,LIMITED_BY:044f657d23af57bb,LIMITED_BY,The study limits modeling to trivariate copula models and omits general d>3 R-vine construction details.,"since in the present paper only trivariate copula models will be used, we will not elaborate further",0.85,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Limitation:limitation_trivariate_only,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:1341b0d533a0c041,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Limitation:limitation_trivariate_only,Paper:regolith,REPORTED_IN:048f4ec6c2fb846a,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:fit_rvine_copulas_to_data,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:6cb3420ccc74bbd7,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:fit_rvine_copulas_to_data,Paper:regolith,REPORTED_IN:e02cbbf9238c633b,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:fit_rvine_copulas_to_data,Instrument:pyvinecopulib,USES:3a228da0001b432b,USES,Fitting (R-vine) copulas to data is performed using the pyvinecopulib package.,"For fitting (R-vine) copulas to data, we will make use of the pyvinecopulib package",0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Instrument:pyvinecopulib,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:093685ce2fa6b861,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Instrument:pyvinecopulib,Paper:regolith,REPORTED_IN:c1b92a6d9a939103,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:multivariate_data_analysis,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:48205034c894e5a9,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:multivariate_data_analysis,Paper:regolith,REPORTED_IN:7282c5a8fd8f93b8,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Method:multivariate_data_analysis,Application:application_stochastic_3d_modeling,SUPPORTS:288545a83678ce8c,SUPPORTS,Multivariate analysis is framed as a first step toward stochastic 3D modeling of regolith particles.,serve as a first step towards stochastic 3D modeling of regolith particles,0.86,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:multivariate_data_analysis,Material:csm_lht_1,APPLIES_TO:0a7e68f435ba1344,APPLIES_TO,The multivariate methods are demonstrated using the CSM-LHT-1 simulant.,we chose CSM-LHT-1 to demonstrate their capabilities,0.86,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:multivariate_data_analysis,Chunk:chunk_384212dd00619739,EVIDENCED_BY:0d4af7127813b0fe,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_384212dd00619739,1.0,regolith.pdf p.13 page_text chunk_384212dd00619739,,,
Method:multivariate_data_analysis,Material:csm-lht-1_particles,APPLIES_TO:4f9fc32e7a368aaa,APPLIES_TO,Multivariate analysis was performed for CSM-LHT-1 particles.,multivariate analysis and parametric modeling performed for CSM-LHT-1 particles,0.9,regolith.pdf p.13 page_text chunk_384212dd00619739,chunk_384212dd00619739,13,regolith.pdf
Application:application_stochastic_3d_modeling,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:659b354d425be363,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Application:application_stochastic_3d_modeling,Paper:regolith,REPORTED_IN:f61c5b05a127f170,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:spearman_rank_correlation,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:af30bc4ad9ad5b20,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Method:spearman_rank_correlation,Paper:regolith,REPORTED_IN:c018a9da784269f4,REPORTED_IN,reported in this paper,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,1.0,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,,,
Method:spearman_rank_correlation,Concept:particle_descriptors,MEASURES:b820add208cc4543,MEASURES,Spearman rank correlation coefficients are computed for pairs of particle descriptors.,"The Spearman rank correlation coefficients (Joe, 2014) of the pairs of particle descriptors",0.88,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Method:spearman_rank_correlation,Chunk:chunk_2ca960600a9df8b8,EVIDENCED_BY:470e588540a38244,EVIDENCED_BY,supported by chunk,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,1.0,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,,,
Method:spearman_rank_correlation,Variable:rs,USES:fe08130fefd0cb4a,USES,Spearman’s rank correlation is quantified by the coefficient rs.,"Spearman’s rank correlation coefficients, denoted by rs",0.95,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Method:spearman_rank_correlation,Descriptor:particle_descriptors,MEASURES:fc7ba04778c78b96,MEASURES,Spearman’s rank correlation measures associations for pairs of particle descriptors.,for pairs of particle descriptors,0.9,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Concept:particle_descriptors,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:e24a7b9902662b64,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Concept:particle_descriptors,Paper:regolith,REPORTED_IN:5accb9560f960bf8,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:particle_descriptors,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:f9160e768f0df047,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:particle_descriptors,Concept:morphology,PART_OF:77d375045993b830,PART_OF,Morphological descriptors are a component of the particle descriptors used.,morphological and textural particle descriptors,0.7,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:particle_descriptors,Concept:texture,PART_OF:8b7c0ffbd1be4df8,PART_OF,Textural descriptors are a component of the particle descriptors used.,morphological and textural particle descriptors,0.7,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Descriptor:volume_descriptor,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:76fa34147f8b7e31,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Descriptor:volume_descriptor,Paper:regolith,REPORTED_IN:a3e28a3d737a44be,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Descriptor:surface_area_descriptor,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:e4efad5d9a79e172,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Descriptor:surface_area_descriptor,Paper:regolith,REPORTED_IN:f1689167054602aa,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Finding:finding_volume_surface_area_high_corr,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:9dd6ca0162a070dc,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Finding:finding_volume_surface_area_high_corr,Paper:regolith,REPORTED_IN:9d571bb439e43406,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Finding:finding_volume_surface_area_high_corr,Descriptor:volume_descriptor,APPLIES_TO:5063721e9830001a,APPLIES_TO,The reported high correlation involves particle volumes.,the volumes and surface areas of particles are highly correlated,0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Finding:finding_volume_surface_area_high_corr,Descriptor:surface_area_descriptor,APPLIES_TO:a3f629fa2fb90336,APPLIES_TO,The reported high correlation involves particle surface areas.,the volumes and surface areas of particles are highly correlated,0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Finding:finding_volume_surface_area_high_corr,Method:spearman_rank_correlation,EVIDENCED_BY:ed0fa9ac2ec05397,EVIDENCED_BY,The high correlation between volume and surface area is supported by Spearman rank correlation results.,"The Spearman rank correlation coefficients ... show the expected behavior. In particular, the volumes and surface areas of particles are highly correlated.",0.78,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Dataset:dataset_image_data_189504,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:d5e6f556311baa2a,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Dataset:dataset_image_data_189504,Paper:regolith,REPORTED_IN:4a0ff74719bd0bc3,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Dataset:dataset_image_data_189504,Material:regolith_simulants,APPLIES_TO:01e53d7a5b94c94a,APPLIES_TO,The dataset comprises particles from seven different regolith simulants.,189504 individual particles of seven different regolith simulants,0.9,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Dataset:dataset_image_data_189504,Document:doc_regolith_p7_chunk5647,REPORTED_IN:a0facb760606d9f4,REPORTED_IN,The image dataset is described in this document chunk.,The image data considered in this paper refers to 189504 individual particles,0.84,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,chunk_5647a24ba128bfa1,7,regolith.pdf
Material:csm_lht_1,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:b7151ad167658345,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Material:csm_lht_1,Paper:regolith,REPORTED_IN:02fe638b83f155ba,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:joe_2014,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:311fa3daab9a5ae0,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:joe_2014,Paper:regolith,REPORTED_IN:1e9cad0a41f0ddf2,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:czado_2019,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:42d1db1f51d685f1,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:czado_2019,Paper:regolith,REPORTED_IN:d825351f46765976,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:aigner_2023,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:d453d0379fc98f52,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:aigner_2023,Paper:regolith,REPORTED_IN:cfb92fabab6b8d79,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:furat_2024,Chunk:chunk_5647a24ba128bfa1,EVIDENCED_BY:50b17bec5cebfa40,EVIDENCED_BY,supported by chunk,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Person:furat_2024,Paper:regolith,REPORTED_IN:26f88f6aa387b26d,REPORTED_IN,reported in this paper,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,1.0,regolith.pdf p.7 page_text chunk_5647a24ba128bfa1,,,
Chunk:chunk_e99dbc4d11e11bdf,Paper:regolith,PART_OF:chunk_e99dbc4d11e11bdf,PART_OF,chunk belongs to paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Document:regolith.pdf_p13,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:a0124650bb997f57,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Document:regolith.pdf_p13,Paper:regolith,REPORTED_IN:486c52aa98e444d4,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Document:regolith.pdf_p13,Material:lunar_regolith,MENTIONS:87e54a88bed8e69c,MENTIONS,The document discusses understanding lunar regolith properties and conditions.,understanding the mechanical properties of lunar regolith,0.85,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:mechanical_properties,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:cc4b8e452df2bdd5,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:mechanical_properties,Paper:regolith,REPORTED_IN:699359b419014c1f,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:mechanical_properties,Descriptor:reduced_gravity,HAS_DESCRIPTOR:9255aa272940e550,HAS_DESCRIPTOR,Mechanical properties are considered under reduced gravity conditions.,especially under the conditions of reduced gravity,0.82,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:mechanical_properties,Descriptor:vacuum,HAS_DESCRIPTOR:86a7921ea23f9242,HAS_DESCRIPTOR,Mechanical properties are considered under vacuum conditions.,and vacuum,0.82,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:mechanical_properties,Application:regolith_handling_equipment,SUPPORTS:2d03049c55b3c58e,SUPPORTS,Understanding regolith mechanical properties enables reliable regolith handling and processing.,is essential for enabling reliable regolith handling and processing,0.8,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Descriptor:reduced_gravity,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:1c1e6ab1de323c41,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Descriptor:reduced_gravity,Paper:regolith,REPORTED_IN:d63abd416da14172,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Descriptor:vacuum,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:478d56f5a4172645,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Descriptor:vacuum,Paper:regolith,REPORTED_IN:7e503ee100d36c27,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:rheology,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:b2dadeda71463402,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:rheology,Paper:regolith,REPORTED_IN:208a1c52e3644e27,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:rheology,Application:regolith_handling_equipment,SUPPORTS:f82fc647e78f6e1a,SUPPORTS,Understanding the rheology of lunar regolith is required to develop regolith handling equipment.,understanding of the rheology of lunar regolith is required for fast and reliable development of regolith handling equipment,0.84,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Application:regolith_handling_equipment,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:29d8b70263506ef5,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Application:regolith_handling_equipment,Paper:regolith,REPORTED_IN:bc7bb20cbd527264,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Method:statistical_analysis,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:cb64de7cc73e1466,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Method:statistical_analysis,Paper:regolith,REPORTED_IN:c0ebd41335309794,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Method:statistical_analysis,Concept:particle_descriptors,USES:611b0a7aafc47e98,USES,Statistical analysis is applied to morphological and textural particle descriptors after CT imaging.,subsequent statistical analysis of certain morphological and textural particle descriptors,0.84,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:morphology,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:38c7daced626f085,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:morphology,Paper:regolith,REPORTED_IN:b9209b3b7b1b0b1b,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:morphology,Concept:mechanical_properties,INFLUENCES:71ba76c40e116b79,INFLUENCES,Particle morphology affects mechanical properties.,morphology and composition of particles also affect their mechanical properties,0.83,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Concept:texture,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:d329f990f8748c1f,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Concept:texture,Paper:regolith,REPORTED_IN:f855a247180b9fd8,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Variable:gray_values,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:d4614234461fce8d,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Variable:gray_values,Paper:regolith,REPORTED_IN:3f4cfdf2052733eb,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Method:univariate_analysis,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:beeaf776d3039cdf,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Method:univariate_analysis,Paper:regolith,REPORTED_IN:f3d8077e0f7664a2,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Method:univariate_analysis,Finding:finding_simulants_differ,EVIDENCED_BY:11a926afe5f03210,EVIDENCED_BY,The finding is based on a univariate analysis performed in the work.,the univariate analysis performed in this work indicates that regolith simulants ... differ significantly,0.78,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Finding:finding_simulants_differ,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:76e65421d3b2dab9,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Finding:finding_simulants_differ,Paper:regolith,REPORTED_IN:a72356a14cb479e9,REPORTED_IN,reported in this paper,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,1.0,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,,,
Finding:finding_simulants_differ,Concept:morphology,AFFECTS:c7c26d02050b768d,AFFECTS,Differences among simulants include morphology differences.,differ significantly in terms of morphology and texture,0.8,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Finding:finding_simulants_differ,Concept:texture,AFFECTS:e27b1fb241298548,AFFECTS,Differences among simulants include texture differences.,differ significantly in terms of morphology and texture,0.8,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
Finding:finding_simulants_differ,Chunk:chunk_2ca960600a9df8b8,EVIDENCED_BY:31212db2190281a4,EVIDENCED_BY,supported by chunk,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,1.0,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,,,
Finding:finding_simulants_differ,Material:regolith_simulants,APPLIES_TO:84896ca17e4d2ec1,APPLIES_TO,The significant-differences finding concerns the considered regolith simulants.,significant differences between the considered regolith simulants,0.85,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Finding:finding_simulants_differ,Descriptor:particle_descriptors,APPLIES_TO:138523b4b1ad31cc,APPLIES_TO,The significant differences are with respect to descriptors of shape and texture.,with respect to various descriptors of shape and texture,0.85,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Finding:finding_simulants_differ,Document:doc_regolith_p10_c2ca,REPORTED_IN:4cdd265d7ab0b992,REPORTED_IN,The significant-differences statement is reported in the document chunk.,the analysis showed significant differences between the considered regolith simulants,0.85,regolith.pdf p.10 page_text chunk_2ca960600a9df8b8,chunk_2ca960600a9df8b8,10,regolith.pdf
Limitation:limitation_comparability_unclear,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:4e2951834cb0f755,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Limitation:limitation_comparability_unclear,Paper:regolith,REPORTED_IN:44a2d20c6491ba1c,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Finding:finding_texture_shape_differences,Chunk:chunk_e99dbc4d11e11bdf,EVIDENCED_BY:9f2a158ca2329a27,EVIDENCED_BY,supported by chunk,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Finding:finding_texture_shape_differences,Paper:regolith,REPORTED_IN:85674e6ff421720a,REPORTED_IN,reported in this paper,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,1.0,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,,,
Finding:finding_texture_shape_differences,Variable:gray_values,MEASURES:c0a2d80d3c41f2f5,MEASURES,Texture differences are expressed as differences in gray values.,significant differences with respect to particle-wise texture (gray values),0.82,regolith.pdf p.13 page_text chunk_e99dbc4d11e11bdf,chunk_e99dbc4d11e11bdf,13,regolith.pdf
