source,target,key,type,description,evidence,confidence,citations,chunk_id,page,file_name
Method:regression,Finding:prediction_not_yet_conducted,SUPPORTS:dfe90b0ddb28e3bb,SUPPORTS,Regression enables prediction of descriptor distributions for experiments not yet conducted.,descriptordistributionscanbepredictedfornot-yet-conductedexperiments,0.9,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Application:inline_process_monitoring,Chunk:chunk_292a513b17ac9374,EVIDENCED_BY:7c93e10d5332c66b,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Application:inline_process_monitoring,Paper:mitra,REPORTED_IN:898b1a3d31c42440,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Finding:advantages_parametric,Chunk:chunk_292a513b17ac9374,EVIDENCED_BY:c3348d8e102e4d0a,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Finding:advantages_parametric,Paper:mitra,REPORTED_IN:981b8944dd71a8bb,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Finding:advantages_parametric,Application:inline_process_monitoring,APPLIES_TO:2478e035dcc92504,APPLIES_TO,Benefits of parametric modeling are stated as especially important for inline process monitoring.,especiallyimportantinapplica-tionslikeinlineprocessmonitoring,0.8,mitra.pdf p.9 page_text chunk_292a513b17ac9374,chunk_292a513b17ac9374,9,mitra.pdf
Finding:prediction_not_yet_conducted,Chunk:chunk_292a513b17ac9374,EVIDENCED_BY:f8e066e5262805b5,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Finding:prediction_not_yet_conducted,Paper:mitra,REPORTED_IN:f8c40486906a389c,REPORTED_IN,reported in this paper,mitra.pdf p.9 page_text chunk_292a513b17ac9374,1.0,mitra.pdf p.9 page_text chunk_292a513b17ac9374,,,
Chunk:chunk_073a8613a554e6ae,Paper:mitra,PART_OF:chunk_073a8613a554e6ae,PART_OF,chunk belongs to paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Document:mitra_p9,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:9527f8554f47f9a3,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Document:mitra_p9,Paper:mitra,REPORTED_IN:2cc60b86f8574cc8,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Document:mitra_p9,Concept:granule_descriptor_distributions,MENTIONS:08ca4df6360d3c30,MENTIONS,The document page mentions granule descriptor distributions measured for different experimental cases.,granule descriptor distributions measured for different experimental cases,0.78,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Document:mitra_p9,Concept:feret_diameters,MENTIONS:23e5f5fe60b9322c,MENTIONS,The document page includes a caption about minimum and maximum Feret diameters.,Schematic representation of the minimum and maximum Feret diameters,0.82,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Concept:granule_descriptor_distributions,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:9928b2492a3f9d21,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:granule_descriptor_distributions,Paper:mitra,REPORTED_IN:1b045e88be1db02f,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:granule_descriptor_distributions,Concept:experimental_cases,APPLIES_TO:5716655b01b00813,APPLIES_TO,Descriptor distributions are measured for different experimental cases.,measured for different experimental cases,0.74,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Concept:experimental_cases,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:ae83448adae3c786,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:experimental_cases,Paper:mitra,REPORTED_IN:5f05b213f9344451,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Dataset:measured_data_sets,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:4d9d384de8080695,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Dataset:measured_data_sets,Paper:mitra,REPORTED_IN:8a5a112b7f4d606b,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Equation:parametric_family_f_theta,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:6ead01b436f84aa3,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Equation:parametric_family_f_theta,Paper:mitra,REPORTED_IN:0fe52158a958b6e5,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Equation:parametric_family_f_theta,Dataset:measured_data_sets,APPLIES_TO:0dca8e463c69132e,APPLIES_TO,The parametric family is fit to measured data sets.,to these measured of prob- data,0.42,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Variable:model_parameters,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:089d1c91fd183a9d,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Variable:model_parameters,Paper:mitra,REPORTED_IN:db01669991324bfb,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Variable:model_parameters,Variable:parameter_space_theta,HAS_PROPERTY:2c5129593ba691d2,HAS_PROPERTY,The parameters are elements of Θ.," 1 , . . . ,  n  
",0.68,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Variable:parameter_space_theta,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:664069e49a0de16a,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Variable:parameter_space_theta,Paper:mitra,REPORTED_IN:4ff359cec68e0a5b,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Variable:parameter_space_theta,Variable:dimension_m,HAS_PROPERTY:d5592a45becdcb1e,HAS_PROPERTY,"The parameter space Θ is a subset of R^m, linking it to dimension m.","
  R m",0.62,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Variable:dimension_m,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:22fb1f2bb1cb8231,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Variable:dimension_m,Paper:mitra,REPORTED_IN:dcc92f55e1c76766,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Equation:eq_theta_in_theta,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:79bff41716b9fafd,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Equation:eq_theta_in_theta,Paper:mitra,REPORTED_IN:36962ca70bc8e44f,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Equation:eq_theta_in_theta,Variable:model_parameters,MENTIONS:54373a225cf9d6bf,MENTIONS,"The equation mentions parameters θ1,...,θn."," 1 , . . . ,  n",0.86,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Equation:eq_theta_in_theta,Variable:parameter_space_theta,MENTIONS:17b9773645f0c80f,MENTIONS,The equation mentions the parameter space Θ.,"
",0.6,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Equation:eq_theta_in_theta,Variable:dimension_m,MENTIONS:cb6e0a4c09854f14,MENTIONS,The equation states the existence of an integer m ≥ 1.,"for some integer, m  1",0.87,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Concept:low_dim_representation,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:71de5c31cc43c458,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:low_dim_representation,Paper:mitra,REPORTED_IN:2dba906fac6d322b,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:low_dim_representation,Variable:model_parameters,DERIVED_FROM:38bd1fc443c2cd9b,DERIVED_FROM,The low-dimensional representation is in terms of model parameters.,in terms of the model parameters,0.84,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Method:nonparametric_techniques,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:c2192b564d97c24b,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Method:nonparametric_techniques,Paper:mitra,REPORTED_IN:c683de38dd0366c3,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Method:nonparametric_techniques,Method:kde,PART_OF:42206a63d86b78f6,PART_OF,KDEs are given as an example of non-parametric techniques.,such as KDEs,0.9,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Descriptor:interpretability,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:09eae4fb2c0ef070,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Descriptor:interpretability,Paper:mitra,REPORTED_IN:755f90d724dd0735,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Descriptor:dimensionality_reduction,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:4bbeca832a367ca1,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Descriptor:dimensionality_reduction,Paper:mitra,REPORTED_IN:c06d95d34687aa5c,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Descriptor:computational_efficiency,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:a9e82c0b2a3d9610,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Descriptor:computational_efficiency,Paper:mitra,REPORTED_IN:d5189aa1534e54b9,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:feret_diameters,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:39d2c02b48d1a5b7,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Concept:feret_diameters,Paper:mitra,REPORTED_IN:88dc533b504c93bc,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Finding:finding_low_parametric_achieved,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:effc10c947c866db,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Finding:finding_low_parametric_achieved,Paper:mitra,REPORTED_IN:6639f25550d32a98,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Finding:finding_low_parametric_achieved,Concept:low_dim_representation,SUPPORTS:4535e448389aff3c,SUPPORTS,The finding asserts that a low-dimensional representation was achieved.,a low-dimensional representation of the data sets,0.76,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Finding:finding_low_parametric_achieved,Variable:model_parameters,EVIDENCED_BY:094216e2aa01d0eb,EVIDENCED_BY,"The achievement is described via the parameters θ1,...,θn lying in Θ ⊂ R^m."," 1 , . . . ,  n  
  R m",0.45,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Finding:finding_parametric_advantages,Chunk:chunk_073a8613a554e6ae,EVIDENCED_BY:1f152f9fd704f0a6,EVIDENCED_BY,supported by chunk,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Finding:finding_parametric_advantages,Paper:mitra,REPORTED_IN:7fa564e1d3d3e935,REPORTED_IN,reported in this paper,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,1.0,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,,,
Finding:finding_parametric_advantages,Method:parametric_modeling,REPORTED_IN:c4dc44a442b8444c,REPORTED_IN,The document reports claimed advantages of parametric modeling.,"However, para- metric modeling provides",0.72,mitra.pdf p.9 equation_candidate chunk_073a8613a554e6ae,chunk_073a8613a554e6ae,9,mitra.pdf
Chunk:chunk_295840f7d0018374,Paper:mitra,PART_OF:chunk_295840f7d0018374,PART_OF,chunk belongs to paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Document:mitra_p10_chunk295840f7d0018374,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:c792de5ea1811767,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Document:mitra_p10_chunk295840f7d0018374,Paper:mitra,REPORTED_IN:6bc0ffb9cdb88a5c,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Equation:eq6_argmin_mse,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:e871bc8645c41006,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Equation:eq6_argmin_mse,Paper:mitra,REPORTED_IN:6101d2f0bb68cb3f,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Equation:eq6_argmin_mse,Document:mitra_p10_chunk295840f7d0018374,REPORTED_IN:6fe9a4d5339a40b9,REPORTED_IN,Equation (6) is reported in the provided mitra.pdf page 10 chunk.,PDF: mitra.pdf | page: 10,0.95,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Equation:eq6_argmin_mse,Variable:param_a_star,MENTIONS:fb2e0e2f61dbcbcd,MENTIONS,Equation (6) explicitly defines a* as part of the argmin solution.,"( a ∗ , b ∗ ) = argmin",0.9,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Equation:eq6_argmin_mse,Variable:param_b_star,MENTIONS:4cd7d389e2d51f6c,MENTIONS,Equation (6) explicitly defines b* as part of the argmin solution.,"( a ∗ , b ∗ ) = argmin",0.9,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Equation:eq6_argmin_mse,Variable:z_i,MENTIONS:61da6aceaeb1e3ab,MENTIONS,Equation (6) includes the input samples z_i inside g(z_i).,( g ( z i ) − θ i ∗ ) 2,0.9,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Equation:eq6_argmin_mse,Variable:theta_i_star,MENTIONS:d14fb1a03607c480,MENTIONS,Equation (6) includes the target values theta_i* in the squared error term.,( g ( z i ) − θ i ∗ ) 2,0.9,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Equation:eq6_argmin_mse,Concept:g_of_z,MENTIONS:320b4f6a4f4b15dc,MENTIONS,Equation (6) uses a function g evaluated at z_i.,g ( z i ),0.85,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Equation:eq6_argmin_mse,Variable:n_samples,MENTIONS:686914c043866e93,MENTIONS,Equation (6) averages squared errors using the factor 1/n and summation to n.,n 1 i ∑ = n 1,0.7,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Variable:param_a,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:f9bc344694e9f79a,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_a,Paper:mitra,REPORTED_IN:708b47757407edcf,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_b,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:977abcb82cc45661,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_b,Paper:mitra,REPORTED_IN:8cef2adf47cb18b3,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_a_star,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:17c5dd1125f7e306,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_a_star,Paper:mitra,REPORTED_IN:a1e7f01a20a9b411,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_a_star,Variable:param_a,DERIVED_FROM:4769ebb286acde0c,DERIVED_FROM,The optimal a* is obtained by optimizing over a in the argmin problem.,"argmin a , b ∈ R m",0.85,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Variable:param_b_star,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:e72a00e21e7e409a,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_b_star,Paper:mitra,REPORTED_IN:9ff0876c568b40b1,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:param_b_star,Variable:param_b,DERIVED_FROM:a9969f8be8f272fa,DERIVED_FROM,The optimal b* is obtained by optimizing over b in the argmin problem.,"argmin a , b ∈ R m",0.85,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Variable:z_i,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:242154b4842a0fe6,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:z_i,Paper:mitra,REPORTED_IN:3e0e51fbde7dbb47,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:theta_i_star,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:9d61c30627203255,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:theta_i_star,Paper:mitra,REPORTED_IN:b45b2c5b1b2f58c8,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Concept:g_of_z,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:6b0a535023ed3165,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Concept:g_of_z,Paper:mitra,REPORTED_IN:ce09503d903defe4,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:n_samples,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:adf31bb628b14698,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Variable:n_samples,Paper:mitra,REPORTED_IN:652114ad87161e2a,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Limitation:unverified_equation_flag,Chunk:chunk_295840f7d0018374,EVIDENCED_BY:be441538894e326f,EVIDENCED_BY,supported by chunk,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Limitation:unverified_equation_flag,Paper:mitra,REPORTED_IN:a88789d471928b43,REPORTED_IN,reported in this paper,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,1.0,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,,,
Limitation:unverified_equation_flag,Equation:eq6_argmin_mse,LIMITED_BY:e9abb054fef52438,LIMITED_BY,The extracted equation is flagged as unverified and should be reviewed before being treated as a paper fact.,UNVERIFIED EQUATION CANDIDATE - REVIEW BEFORE USING AS A PAPER FACT,0.95,mitra.pdf p.10 equation_candidate chunk_295840f7d0018374,chunk_295840f7d0018374,10,mitra.pdf
Chunk:chunk_1c86e251de2cb8bc,Paper:mitra,PART_OF:chunk_1c86e251de2cb8bc,PART_OF,chunk belongs to paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Document:mitra.pdf_p16_chunk_1c86e251de2cb8bc,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:136508234ef09c6f,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Document:mitra.pdf_p16_chunk_1c86e251de2cb8bc,Paper:mitra,REPORTED_IN:69d41fd72a2c4bd0,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Document:mitra.pdf_p16_chunk_1c86e251de2cb8bc,Dataset:experiments_f1b2_to_f1b4,MENTIONS:186ccfae2405fcd5,MENTIONS,The chunk lists several experiments by identifier.,"For the experiments F1B2, F2B2, F3B2, F1B1, F1B3, and F1B4",0.9,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Method:epcc,Chunk:chunk_1c86e251de2cb8bc,EVIDENCED_BY:3abc180ed45bd398,EVIDENCED_BY,supported by chunk,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Method:epcc,Paper:mitra,REPORTED_IN:96d96519cabc4e96,REPORTED_IN,reported in this paper,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,1.0,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,,,
Method:epcc,Concept:linear_correlation,MEASURES:70983796c2e02f67,MEASURES,EPCC is used to quantify linear correlation.,"To quantify this, the empirical Pearson correlation coefficients (EPCC) were considered",0.85,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Method:epcc,Descriptor:dfmax_descriptor,APPLIES_TO:1d26f78bbf79d32f,APPLIES_TO,EPCC is applied in examining correlation involving the granule descriptor d_F_max.,the linear correlation between the granule descriptors d F max and Ψ A was examined,0.8,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
Method:epcc,Descriptor:psia_descriptor,APPLIES_TO:760ab7c9dd0faaf8,APPLIES_TO,EPCC is applied in examining correlation involving the granule descriptor Ψ_A.,the linear correlation between the granule descriptors d F max and Ψ A was examined,0.8,mitra.pdf p.16 equation_candidate chunk_1c86e251de2cb8bc,chunk_1c86e251de2cb8bc,16,mitra.pdf
